"","times","variable","value","sensor"
"256",2015-11-10 06:55:09,"humi",3,"WaterTag"
"257",2015-11-10 06:57:22,"humi",3,"WaterTag"
"258",2015-11-10 06:59:37,"humi",3,"WaterTag"
"259",2015-11-10 07:01:50,"humi",3,"WaterTag"
"260",2015-11-10 07:04:04,"humi",3,"WaterTag"
"261",2015-11-10 07:06:15,"humi",3,"WaterTag"
"262",2015-11-10 07:08:29,"humi",3,"WaterTag"
"263",2015-11-10 07:10:42,"humi",3,"WaterTag"
"264",2015-11-10 07:12:55,"humi",3,"WaterTag"
"265",2015-11-10 07:15:08,"humi",3,"WaterTag"
"266",2015-11-10 07:17:21,"humi",3,"WaterTag"
"267",2015-11-10 07:19:33,"humi",3,"WaterTag"
"268",2015-11-10 07:21:48,"humi",3,"WaterTag"
"269",2015-11-10 07:24:01,"humi",3,"WaterTag"
"270",2015-11-10 07:26:16,"humi",3,"WaterTag"
"271",2015-11-10 07:28:27,"humi",3,"WaterTag"
"272",2015-11-10 07:30:38,"humi",3,"WaterTag"
"273",2015-11-10 07:32:52,"humi",3,"WaterTag"
"274",2015-11-10 07:35:06,"humi",3,"WaterTag"
"275",2015-11-10 07:37:18,"humi",3,"WaterTag"
"276",2015-11-10 07:39:31,"humi",3,"WaterTag"
"277",2015-11-10 07:41:39,"humi",3,"WaterTag"
"278",2015-11-10 07:43:54,"humi",3,"WaterTag"
"279",2015-11-10 07:46:05,"humi",3,"WaterTag"
"280",2015-11-10 07:48:11,"humi",3,"WaterTag"
"281",2015-11-10 07:50:26,"humi",3,"WaterTag"
"282",2015-11-10 07:52:40,"humi",3,"WaterTag"
"283",2015-11-10 07:54:52,"humi",3,"WaterTag"
"284",2015-11-10 07:57:05,"humi",3,"WaterTag"
"285",2015-11-10 07:59:17,"humi",3,"WaterTag"
"286",2015-11-10 08:01:31,"humi",3,"WaterTag"
"287",2015-11-10 08:03:41,"humi",3,"WaterTag"
"288",2015-11-10 08:05:53,"humi",3,"WaterTag"
"289",2015-11-10 08:08:08,"humi",3,"WaterTag"
"290",2015-11-10 08:10:19,"humi",3,"WaterTag"
"291",2015-11-10 08:12:32,"humi",3,"WaterTag"
"292",2015-11-10 08:14:44,"humi",3,"WaterTag"
"293",2015-11-10 08:16:55,"humi",3,"WaterTag"
"294",2015-11-10 08:19:10,"humi",3,"WaterTag"
"295",2015-11-10 08:21:24,"humi",3,"WaterTag"
"296",2015-11-10 08:23:37,"humi",3,"WaterTag"
"297",2015-11-10 08:25:49,"humi",3,"WaterTag"
"298",2015-11-10 08:28:04,"humi",3,"WaterTag"
"299",2015-11-10 08:30:18,"humi",3,"WaterTag"
"300",2015-11-10 08:32:30,"humi",3,"WaterTag"
"301",2015-11-10 08:34:41,"humi",3,"WaterTag"
"302",2015-11-10 08:36:55,"humi",3,"WaterTag"
"303",2015-11-10 08:39:10,"humi",3,"WaterTag"
"304",2015-11-10 08:41:24,"humi",3,"WaterTag"
"305",2015-11-10 08:43:39,"humi",3,"WaterTag"
"306",2015-11-10 08:45:45,"humi",3,"WaterTag"
"307",2015-11-10 08:47:58,"humi",3,"WaterTag"
"308",2015-11-10 08:50:13,"humi",3,"WaterTag"
"309",2015-11-10 08:52:21,"humi",3,"WaterTag"
"310",2015-11-10 08:54:36,"humi",3,"WaterTag"
"311",2015-11-10 08:56:50,"humi",3,"WaterTag"
"312",2015-11-10 08:59:04,"humi",3,"WaterTag"
"313",2015-11-10 09:01:18,"humi",3,"WaterTag"
"314",2015-11-10 09:03:31,"humi",3,"WaterTag"
"315",2015-11-10 09:05:37,"humi",3,"WaterTag"
"316",2015-11-10 09:07:48,"humi",3,"WaterTag"
"317",2015-11-10 09:10:01,"humi",3,"WaterTag"
"318",2015-11-10 09:12:10,"humi",3,"WaterTag"
"319",2015-11-10 09:14:25,"humi",3,"WaterTag"
